Title,Description,Keywords,Reward,CreationTime,MaxAssignments,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.surveycode,Approve,Reject
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,12916117600303970812,Submitted,Fri Jul 23 17:06:00 PDT 2021,Fri Jul 23 17:21:59 PDT 2021,Tue Jul 27 17:21:59 PDT 2021,,,,959,0% (0/0),0% (0/0),0% (0/0),107103,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,13430096766475742633,Submitted,Fri Jul 23 13:59:22 PDT 2021,Fri Jul 23 14:08:12 PDT 2021,Tue Jul 27 14:08:12 PDT 2021,,,,530,0% (0/0),0% (0/0),0% (0/0),163214,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,3500693615124763698,Submitted,Sat Jul 24 04:21:21 PDT 2021,Sat Jul 24 04:30:16 PDT 2021,Wed Jul 28 04:30:16 PDT 2021,,,,535,100% (5/5),0% (0/0),0% (0/0),176236,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,6448887495534867034,Submitted,Sun Jul 25 16:54:29 PDT 2021,Sun Jul 25 16:59:42 PDT 2021,Thu Jul 29 16:59:42 PDT 2021,,,,313,0% (0/0),0% (0/0),0% (0/0),127769,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,3232010458908584454,Submitted,Sat Jul 24 05:59:47 PDT 2021,Sat Jul 24 06:03:38 PDT 2021,Wed Jul 28 06:03:38 PDT 2021,,,,231,100% (3/3),0% (0/0),0% (0/0),115973,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,11594424872891319853,Submitted,Sun Jul 25 15:15:16 PDT 2021,Sun Jul 25 15:21:47 PDT 2021,Thu Jul 29 15:21:47 PDT 2021,,,,391,100% (5/5),0% (0/0),0% (0/0),160238,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,1271366020537457124,Submitted,Fri Jul 23 12:58:05 PDT 2021,Fri Jul 23 13:14:29 PDT 2021,Tue Jul 27 13:14:29 PDT 2021,,,,984,100% (15/15),0% (0/0),0% (0/0),196277,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,8358083125430948507,Submitted,Fri Jul 23 14:09:19 PDT 2021,Fri Jul 23 14:16:25 PDT 2021,Tue Jul 27 14:16:25 PDT 2021,,,,426,0% (0/0),0% (0/0),0% (0/0),159928,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,10927809714002689447,Submitted,Fri Jul 23 16:17:23 PDT 2021,Fri Jul 23 16:42:31 PDT 2021,Tue Jul 27 16:42:31 PDT 2021,,,,1508,0% (0/0),0% (0/0),0% (0/0),158801,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,16718893865296568654,Submitted,Fri Jul 23 22:51:02 PDT 2021,Fri Jul 23 23:00:09 PDT 2021,Tue Jul 27 23:00:09 PDT 2021,,,,547,100% (4/4),0% (0/0),0% (0/0),189445,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,13712986694277134442,Submitted,Sat Jul 24 07:30:23 PDT 2021,Sat Jul 24 07:35:26 PDT 2021,Wed Jul 28 07:35:26 PDT 2021,,,,303,100% (6/6),0% (0/0),0% (0/0),125521,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,15087560908058484402,Submitted,Fri Jul 23 17:58:13 PDT 2021,Fri Jul 23 18:09:17 PDT 2021,Tue Jul 27 18:09:17 PDT 2021,,,,664,100% (9/9),0% (0/0),0% (0/0),199844,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,16105947340138041897,Submitted,Fri Jul 23 14:16:49 PDT 2021,Fri Jul 23 14:22:02 PDT 2021,Tue Jul 27 14:22:02 PDT 2021,,,,313,0% (0/0),0% (0/0),0% (0/0),121801,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,13311149165406975876,Submitted,Fri Jul 23 13:17:06 PDT 2021,Fri Jul 23 13:25:42 PDT 2021,Tue Jul 27 13:25:42 PDT 2021,,,,516,100% (3/3),0% (0/0),0% (0/0),149249,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,14171357205976115619,Submitted,Fri Jul 23 16:56:51 PDT 2021,Fri Jul 23 17:01:45 PDT 2021,Tue Jul 27 17:01:45 PDT 2021,,,,294,100% (75/75),0% (0/0),0% (0/0),135583,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,12341680963324346454,Submitted,Fri Jul 23 18:00:21 PDT 2021,Fri Jul 23 18:19:57 PDT 2021,Tue Jul 27 18:19:57 PDT 2021,,,,1176,100% (24/24),100% (1/1),0% (0/0),166024,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,6354240052804016937,Submitted,Sat Jul 24 08:08:56 PDT 2021,Sat Jul 24 08:27:51 PDT 2021,Wed Jul 28 08:27:51 PDT 2021,,,,1135,0% (0/0),0% (0/0),0% (0/0),103220,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,6205392366976673658,Submitted,Fri Jul 23 12:57:05 PDT 2021,Fri Jul 23 13:03:01 PDT 2021,Tue Jul 27 13:03:01 PDT 2021,,,,356,0% (0/0),0% (0/0),0% (0/0),195569,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,11155644953845906964,Submitted,Fri Jul 23 13:14:33 PDT 2021,Fri Jul 23 13:35:01 PDT 2021,Tue Jul 27 13:35:01 PDT 2021,,,,1228,0% (0/0),0% (0/0),0% (0/0),133011,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,14589859792252221552,Submitted,Sat Jul 24 07:01:20 PDT 2021,Sat Jul 24 07:32:22 PDT 2021,Wed Jul 28 07:32:22 PDT 2021,,,,1862,100% (55/55),0% (0/0),0% (0/0),186893,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,17231438678778346432,Submitted,Fri Jul 23 13:08:34 PDT 2021,Fri Jul 23 13:21:17 PDT 2021,Tue Jul 27 13:21:17 PDT 2021,,,,763,100% (2/2),0% (0/0),0% (0/0),106653,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,7197292434121255832,Submitted,Fri Jul 23 13:10:23 PDT 2021,Fri Jul 23 13:20:17 PDT 2021,Tue Jul 27 13:20:17 PDT 2021,,,,594,0% (0/0),0% (0/0),0% (0/0),129181,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,546805053290040028,Submitted,Fri Jul 23 16:57:49 PDT 2021,Fri Jul 23 17:05:24 PDT 2021,Tue Jul 27 17:05:24 PDT 2021,,,,455,100% (2/2),0% (0/0),0% (0/0),169828,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,1188203474392593749,Submitted,Sat Jul 24 06:49:30 PDT 2021,Sat Jul 24 07:09:29 PDT 2021,Wed Jul 28 07:09:29 PDT 2021,,,,1199,0% (0/0),0% (0/0),0% (0/0),152079,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,11555672275159217439,Submitted,Fri Jul 23 12:56:46 PDT 2021,Fri Jul 23 13:01:14 PDT 2021,Tue Jul 27 13:01:14 PDT 2021,,,,268,100% (1/1),0% (0/0),0% (0/0),107753,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,11229581046673756972,Submitted,Sat Jul 24 11:24:00 PDT 2021,Sat Jul 24 11:32:43 PDT 2021,Wed Jul 28 11:32:43 PDT 2021,,,,523,0% (0/0),0% (0/0),0% (0/0),183861,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,7764876192779965713,Submitted,Sun Jul 25 14:09:02 PDT 2021,Sun Jul 25 14:20:07 PDT 2021,Thu Jul 29 14:20:07 PDT 2021,,,,665,0% (0/0),0% (0/0),0% (0/0),138652,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,1638361488553326754,Submitted,Fri Jul 23 16:52:59 PDT 2021,Fri Jul 23 17:28:36 PDT 2021,Tue Jul 27 17:28:36 PDT 2021,,,,2137,0% (0/0),0% (0/0),0% (0/0),172021,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,10883998149005029602,Submitted,Fri Jul 23 13:19:35 PDT 2021,Fri Jul 23 13:23:50 PDT 2021,Tue Jul 27 13:23:50 PDT 2021,,,,255,100% (2/2),0% (0/0),0% (0/0),122536,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,5592859025106210719,Submitted,Fri Jul 23 21:31:52 PDT 2021,Fri Jul 23 21:48:38 PDT 2021,Tue Jul 27 21:48:38 PDT 2021,,,,1006,100% (3/3),0% (0/0),0% (0/0),164413,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,3272149851951483258,Submitted,Sun Jul 25 11:41:00 PDT 2021,Sun Jul 25 11:47:08 PDT 2021,Thu Jul 29 11:47:08 PDT 2021,,,,368,0% (0/0),0% (0/0),0% (0/0),187589,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,14694967270433109654,Submitted,Sat Jul 24 05:05:57 PDT 2021,Sat Jul 24 05:10:13 PDT 2021,Wed Jul 28 05:10:13 PDT 2021,,,,256,100% (1/1),0% (0/0),0% (0/0),115277,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,9584914522142368112,Submitted,Fri Jul 23 21:36:06 PDT 2021,Fri Jul 23 21:40:29 PDT 2021,Tue Jul 27 21:40:29 PDT 2021,,,,263,0% (0/0),0% (0/0),0% (0/0),196870,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,14527540597304149116,Submitted,Fri Jul 23 13:05:20 PDT 2021,Fri Jul 23 13:15:55 PDT 2021,Tue Jul 27 13:15:55 PDT 2021,,,,635,0% (0/0),0% (0/0),0% (0/0),113050,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,1778119665701455240,Submitted,Fri Jul 23 16:16:23 PDT 2021,Fri Jul 23 16:21:23 PDT 2021,Tue Jul 27 16:21:23 PDT 2021,,,,300,100% (5/5),0% (0/0),0% (0/0),132975,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,6790526564309367226,Submitted,Fri Jul 23 14:27:33 PDT 2021,Fri Jul 23 14:51:08 PDT 2021,Tue Jul 27 14:51:08 PDT 2021,,,,1415,100% (9/9),0% (0/0),0% (0/0),160086,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,6985892712371182899,Submitted,Sun Jul 25 14:28:12 PDT 2021,Sun Jul 25 14:33:07 PDT 2021,Thu Jul 29 14:33:07 PDT 2021,,,,295,100% (1/1),0% (0/0),0% (0/0),197683,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,17098473701216080710,Submitted,Fri Jul 23 13:02:04 PDT 2021,Fri Jul 23 13:15:45 PDT 2021,Tue Jul 27 13:15:45 PDT 2021,,,,821,0% (0/0),0% (0/0),0% (0/0),198110,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,14950247028587659444,Submitted,Fri Jul 23 13:00:52 PDT 2021,Fri Jul 23 13:22:34 PDT 2021,Tue Jul 27 13:22:34 PDT 2021,,,,1302,0% (0/0),0% (0/0),0% (0/0),121747,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,14824952229520917655,Submitted,Fri Jul 23 14:06:42 PDT 2021,Fri Jul 23 14:13:43 PDT 2021,Tue Jul 27 14:13:43 PDT 2021,,,,421,0% (0/0),0% (0/0),0% (0/0),137032,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,17157115543895591238,Submitted,Fri Jul 23 18:29:15 PDT 2021,Fri Jul 23 18:38:19 PDT 2021,Tue Jul 27 18:38:19 PDT 2021,,,,544,0% (0/0),0% (0/0),0% (0/0),103113,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,17812920127083898336,Submitted,Sat Jul 24 03:07:13 PDT 2021,Sat Jul 24 03:17:53 PDT 2021,Wed Jul 28 03:17:53 PDT 2021,,,,640,100% (7/7),0% (0/0),0% (0/0),158950,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,12973925871809020080,Submitted,Sun Jul 25 16:08:39 PDT 2021,Sun Jul 25 16:12:04 PDT 2021,Thu Jul 29 16:12:04 PDT 2021,,,,205,0% (0/0),0% (0/0),0% (0/0),146294,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,1248946314302511822,Submitted,Sat Jul 24 09:48:13 PDT 2021,Sat Jul 24 10:24:05 PDT 2021,Wed Jul 28 10:24:05 PDT 2021,,,,2152,0% (0/0),0% (0/0),0% (0/0),101197,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,12805733927673524732,Submitted,Sun Jul 25 15:41:01 PDT 2021,Sun Jul 25 15:54:17 PDT 2021,Thu Jul 29 15:54:17 PDT 2021,,,,796,0% (0/0),0% (0/0),0% (0/0),151820,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,2256374101100307245,Submitted,Fri Jul 23 12:56:44 PDT 2021,Fri Jul 23 13:43:49 PDT 2021,Tue Jul 27 13:43:49 PDT 2021,,,,2825,0% (0/0),0% (0/0),0% (0/0),172615,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,5120446261735276854,Submitted,Sat Jul 24 12:10:30 PDT 2021,Sat Jul 24 12:26:42 PDT 2021,Wed Jul 28 12:26:42 PDT 2021,,,,972,100% (47/47),0% (0/0),0% (0/0),167617,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,6208289313578873115,Submitted,Fri Jul 23 14:43:32 PDT 2021,Fri Jul 23 14:57:16 PDT 2021,Tue Jul 27 14:57:16 PDT 2021,,,,824,100% (1/1),0% (0/0),0% (0/0),142387,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,3306642202239087721,Submitted,Sat Jul 24 00:00:08 PDT 2021,Sat Jul 24 00:10:03 PDT 2021,Wed Jul 28 00:10:03 PDT 2021,,,,595,100% (2/2),0% (0/0),0% (0/0),170249,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,10574395285123699313,Submitted,Fri Jul 23 12:59:31 PDT 2021,Fri Jul 23 13:04:29 PDT 2021,Tue Jul 27 13:04:29 PDT 2021,,,,298,0% (0/0),0% (0/0),0% (0/0),199528,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,11273637440413038021,Submitted,Fri Jul 23 13:23:36 PDT 2021,Fri Jul 23 13:39:08 PDT 2021,Tue Jul 27 13:39:08 PDT 2021,,,,932,100% (9/9),0% (0/0),0% (0/0),165382,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,9924931269158235502,Submitted,Sat Jul 24 10:20:13 PDT 2021,Sat Jul 24 10:53:02 PDT 2021,Wed Jul 28 10:53:02 PDT 2021,,,,1969,0% (0/0),0% (0/0),0% (0/0),110631,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,8933069516191410853,Submitted,Fri Jul 23 19:36:43 PDT 2021,Fri Jul 23 19:49:11 PDT 2021,Tue Jul 27 19:49:11 PDT 2021,,,,748,0% (0/0),0% (0/0),0% (0/0),115056,,
